ID,Name,Category,"Energy, kilocalories (kcal)","Fat, total (g)","Fatty acids, saturated (g)","Fatty acids, monounsaturated (g)","Fatty acids, polyunsaturated (g)",Linoleic acid (g),Alpha-linolenic acid (g),Eicosapentaenoic acid EPA (g),Docosahexaenoic acid (DHA) (g),Cholesterol (mg),"Carbohydrates, available (g)",Sugars (g),Starch (g),Dietary fibres (g),Protein (g),Salt (NaCl) (g),Alcohol (g),Water (g),"Vitamin A activity, RE (µg)","Vitamin A activity, RAE (µg)",Retinol (µg),Beta- carotene activity (µg),Beta-carotene (µg),Vitamin B1 (thiamine) (mg),Vitamin B2 (riboflavin) (mg),Vitamin B6 (pyridoxine) (mg),Vitamin B12 (cobalamin) (µg),Niacin (mg),Folate (µg),Pantothenic acid (mg),Vitamin C (ascorbic acid) (mg),Vitamin D (calciferol) (µg),Vitamin E (α-tocopherol) (mg),Potassium (K) (mg),Sodium (Na) (mg),Chloride (Cl) (mg),Calcium (Ca) (mg),Magnesium (Mg) (mg),Phosphorus (P) (mg),Iron (Fe) (mg),Iodide (I) (µg),Zinc (Zn) (mg),Selenium (Se) (µg),Record has changed
1117,Raw cured meat raw (average),Sausages and cold meats/Raw sausage products,240,12.7,4.9,5.7,0.9,0.64,0.06,0.002,0.005,73.0,0.4,0.4,0.0,0.0,31.0,4.6,0.0,55.8,2.0,2.0,2.0,0.0,0.0,0.45,0.28,0.43,0.69,7.53,,1.42,5.3,0.6,0.08,500.0,1840.0,2630.0,9.5,25.0,260.0,2.8,0.0,4.3,12.0,
1114,Raw sausages (average),Sausages and cold meats/Raw sausage products,443,39.2,15.1,17.9,3.5,2.53,0.22,0.029,0.013,79.0,0.2,0.2,0.0,0.0,22.2,3.7,0.0,38.4,4.0,4.0,3.0,4.0,4.0,0.47,0.19,0.28,2.09,6.01,2.4,0.71,25.9,1.0,0.27,340.0,1480.0,2300.0,7.1,19.0,180.0,1.5,0.8,3.0,,
1115,Raw sausages with interrupted maturation (average),Sausages and cold meats/Raw sausage products,312,26.5,9.9,12.3,2.6,1.91,0.16,0.019,0.011,63.0,0.7,0.7,0.0,0.2,17.6,2.2,0.1,55.0,4.0,3.0,3.0,3.0,3.0,0.52,0.15,0.28,1.16,4.31,5.8,0.65,38.2,0.0,0.29,250.0,890.0,1320.0,11.0,19.0,140.0,0.9,1.3,1.8,,
533,Reblochon cheese,Milk and dairy products/Soft cheese,307,25.2,15.1,5.9,1.2,0.31,0.19,0.019,0.003,76.0,0.0,0.0,0.0,0.0,19.9,2.0,0.0,51.7,241.0,231.0,221.0,115.0,115.0,0.01,0.36,0.19,1.5,0.1,25.0,0.3,,0.2,0.75,84.0,800.0,1050.0,390.0,20.0,320.0,0.1,,2.2,,
364,"Red cabbage, raw",Vegetables/Fresh vegetables,29,0.2,0.0,0.0,0.1,0.08,0.04,0.0,0.0,0.0,4.3,3.9,0.1,2.6,1.1,0.0,0.0,89.5,3.0,1.0,0.0,16.0,16.0,0.08,0.04,0.17,0.0,0.12,23.2,0.37,52.7,0.0,,280.0,5.8,21.0,34.0,11.0,28.0,0.4,2.9,0.2,0.5,
1022,"Red cabbage, stewed (without addition of fat and salt)",Vegetables/Cooked vegetables (incl. cans),25,0.2,0.0,0.0,0.1,0.07,0.03,0.0,0.0,0.0,3.7,3.4,0.1,2.3,1.0,0.0,0.0,92.9,2.0,1.0,0.0,13.0,13.0,0.06,0.03,0.13,0.0,0.09,12.9,0.28,25.4,0.0,0.07,200.0,4.6,18.0,31.0,8.3,25.0,0.3,2.6,0.2,0.4,
1595,"Red currant pie, home-made, baked (with cake dough)","Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",161,7.7,3.4,2.8,1.1,0.87,0.14,0.001,0.001,20.0,17.2,6.8,9.9,3.8,3.9,0.3,0.0,67.6,10.0,10.0,9.0,7.0,7.0,0.05,0.07,0.05,0.08,0.25,7.8,0.65,19.4,0.2,1.26,200.0,100.0,160.0,43.0,15.0,65.0,0.6,3.9,0.4,2.6,
1593,"Red currant pie, home-made, baked (with puff pastry)","Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",158,7.8,3.4,3.0,1.1,0.87,0.14,0.001,0.001,20.0,16.4,6.8,9.1,3.8,3.6,0.3,0.0,68.5,10.0,10.0,9.0,7.0,7.0,0.05,0.07,0.04,0.08,0.25,7.9,0.64,19.4,0.2,1.3,200.0,120.0,190.0,42.0,12.0,55.0,0.4,3.9,0.3,2.6,
1592,"Red currant pie, home-made (with sweet short pastry base)","Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",216,11.7,5.8,3.9,1.2,0.93,0.15,0.003,0.001,19.0,22.6,10.6,11.7,3.2,3.5,0.1,0.0,59.2,50.0,48.0,46.0,22.0,22.0,0.05,0.05,0.05,0.05,0.23,8.3,0.52,19.2,0.1,1.26,180.0,44.0,79.0,34.0,14.0,55.0,0.5,2.3,0.3,,
13477,"Rhubarb compote, with sugar",Fruit/Cooked fruit (incl. cans),84,0.2,0.0,0.0,0.1,,,,,0.0,18.8,18.8,0.0,2.1,0.7,0.0,0.0,78.3,15.0,7.0,0.0,88.0,88.0,0.01,0.02,0.04,0.0,0.16,4.5,0.05,7.5,0.0,0.27,180.0,2.2,50.0,110.0,11.0,16.0,0.2,1.9,0.1,0.4,
1547,"Rhubarb pie, baked (with puff pastry)","Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",133,7.5,3.3,2.9,0.9,0.75,0.05,0.001,0.001,20.0,12.3,3.0,9.1,2.2,3.0,0.3,0.0,75.1,22.0,15.0,9.0,75.0,75.0,0.04,0.06,0.04,0.08,0.22,7.7,0.22,6.8,0.2,0.95,220.0,120.0,230.0,110.0,13.0,41.0,0.4,4.9,0.3,2.0,
1548,"Rhubarb pie, home-made, baked (with cake dough)","Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",136,7.3,3.3,2.8,0.9,0.75,0.05,0.001,0.001,20.0,13.1,3.1,9.9,2.3,3.3,0.2,0.0,74.2,22.0,15.0,9.0,75.0,75.0,0.04,0.06,0.06,0.08,0.22,7.5,0.22,6.8,0.2,0.9,220.0,100.0,200.0,110.0,16.0,51.0,0.5,4.9,0.4,2.0,
362,"Rhubarb, raw",Fruit/Fresh fruit,22,0.2,0.1,0.0,0.1,0.05,0.02,0.0,0.0,0.0,1.5,1.5,0.0,2.5,0.8,0.0,0.0,92.0,18.0,9.0,0.0,108.0,108.0,0.02,0.03,0.05,0.0,0.23,8.5,0.07,12.1,0.0,0.31,240.0,3.0,60.0,130.0,14.0,19.0,0.3,2.3,0.2,0.5,
13450,"Rice drink, plain",Plant based protein foods and alternaives to animal products/Plant based drinks,54,1.3,0.1,0.4,0.6,0.6,0.01,0.0,0.0,0.0,10.3,2.8,2.1,0.1,0.2,0.0,0.0,88.2,1.0,0.0,0.0,5.0,,0.01,0.0,0.0,0.0,0.13,1.6,0.13,0.0,0.0,0.46,31.0,15.0,58.0,5.0,6.8,7.1,0.0,,0.1,0.1,
14133,"Rice drink, plain with calcium fortified",Plant based protein foods and alternaives to animal products/Plant based drinks,54,1.3,0.1,0.4,0.6,0.6,0.01,0.0,0.0,0.0,10.3,2.8,2.1,0.1,0.2,0.0,0.0,88.2,1.0,0.0,0.0,5.0,,0.01,0.0,0.0,0.0,0.13,1.6,0.13,0.0,0.0,0.46,31.0,15.0,58.0,120.0,6.8,7.1,0.1,2.1,0.1,0.1,
1065,"Rice parboiled, cooked in salted water (uniodised)","Cereal products, pulses and potatoes/Rice",120,0.3,0.1,0.1,0.1,0.09,0.01,0.0,0.0,0.0,26.7,0.1,23.3,0.4,2.4,1.4,0.0,70.2,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.02,0.0,1.28,3.1,0.2,0.0,0.0,0.02,29.0,540.0,830.0,24.0,11.0,56.0,0.1,1.0,0.6,,
419,"Rice parboiled, raw","Cereal products, pulses and potatoes/Rice",356,1.0,0.2,0.3,0.3,0.31,0.02,0.0,0.0,0.0,78.6,0.4,72.1,1.3,7.5,0.0,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.28,0.04,0.12,0.0,5.02,13.0,0.79,0.0,0.0,0.05,160.0,0.9,40.0,58.0,32.0,170.0,0.4,2.2,1.7,,
1066,"Rice polished, cooked in salted water (uniodised)","Cereal products, pulses and potatoes/Rice",116,0.3,0.1,0.1,0.1,0.09,0.0,0.0,0.0,0.0,25.8,0.1,24.5,0.3,2.3,1.3,0.0,71.4,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.48,4.5,0.11,0.0,0.0,0.02,15.0,530.0,800.0,6.6,8.8,37.0,0.1,0.9,0.3,4.3,
427,"Rice polished, raw","Cereal products, pulses and potatoes/Rice",352,0.9,0.2,0.3,0.3,0.29,0.01,0.0,0.0,0.0,78.0,0.2,77.8,1.0,7.4,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.09,0.04,0.08,0.0,1.92,19.3,0.43,0.0,0.0,0.05,85.0,0.5,27.0,5.8,24.0,120.0,0.2,1.9,1.1,13.0,
1514,"Rice pudding, prepared (with full fat milk, without addition of sugar)",Sweets/Creams and puddings;Prepared dishes/Muesli and pudding,143,5.1,3.1,1.2,0.3,0.11,0.04,0.004,0.001,19.0,19.0,5.6,13.4,0.2,5.1,0.2,0.0,70.6,57.0,55.0,53.0,23.0,23.0,0.03,0.26,0.04,0.18,0.43,6.0,0.44,0.9,0.1,0.17,200.0,85.0,180.0,150.0,17.0,130.0,0.1,12.0,0.6,3.6,
1513,"Rice pudding, prepared (with partially skimmed milk, without addition of sugar)",Sweets/Creams and puddings;Prepared dishes/Muesli and pudding,129,3.5,2.1,0.8,0.2,0.09,0.03,0.003,0.0,14.0,19.0,5.6,13.4,0.2,5.3,0.2,0.0,72.0,41.0,40.0,39.0,17.0,17.0,0.03,0.22,0.04,0.17,0.43,6.0,0.45,0.4,0.1,0.11,200.0,85.0,180.0,150.0,17.0,130.0,0.1,13.0,0.6,3.8,
1067,"Rice unpolished, cooked in salted water (uniodised)","Cereal products, pulses and potatoes/Rice",126,1.0,0.2,0.3,0.3,0.33,0.01,0.0,0.0,0.0,25.7,0.2,25.5,1.8,2.7,1.5,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.02,0.0,1.22,12.7,0.29,0.0,0.0,0.08,66.0,610.0,1000.0,8.6,45.0,59.0,0.4,1.1,0.6,,
428,"Rice unpolished (wholemeal), raw","Cereal products, pulses and potatoes/Rice",350,2.8,0.6,0.9,1.0,0.98,0.03,0.0,0.0,0.0,71.4,0.6,70.8,5.0,7.4,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.35,0.05,0.12,0.0,4.3,48.0,1.02,0.0,0.0,0.2,220.0,4.1,230.0,11.0,120.0,160.0,1.1,2.2,1.6,,
14255,"Risotto with cheese, homemade","Cereal products, pulses and potatoes/Rice",143,3.7,1.6,1.5,0.3,0.18,0.03,0.002,0.0,6.0,23.1,0.4,21.4,0.5,4.2,0.7,0.0,68.6,21.0,20.0,19.0,10.0,10.0,0.02,0.03,0.03,0.13,0.44,6.1,0.14,0.2,0.1,0.31,27.0,280.0,450.0,89.0,11.0,86.0,0.1,3.6,0.6,,
1584,"Risotto without cheese, prepared","Cereal products, pulses and potatoes/Rice",124,1.6,0.2,1.0,0.2,0.17,0.01,0.0,0.0,0.0,24.8,0.5,23.0,0.5,2.3,0.6,0.0,70.9,0.0,0.0,0.0,2.0,2.0,0.02,0.01,0.02,0.0,0.46,5.7,0.11,0.2,0.0,0.29,21.0,250.0,380.0,7.8,8.7,38.0,0.1,0.9,0.3,4.1,
10567,"Risotto with tomatoes, homemade",Prepared dishes/Other savoury dishes,123,3.0,1.3,1.2,0.3,0.19,0.05,0.001,0.0,4.0,19.9,1.3,17.6,0.7,3.7,0.6,0.0,72.6,38.0,27.0,16.0,130.0,130.0,0.03,0.03,0.04,0.1,0.5,8.7,0.15,5.2,0.0,0.26,65.0,230.0,400.0,84.0,11.0,81.0,0.1,3.1,0.5,,
1189,"Ristretto with coffee cream, no sugar added",Non-alcoholic beverages/Coffee,47,4.3,2.6,1.0,0.2,0.05,0.03,0.003,0.0,14.0,1.3,1.1,0.0,0.1,0.8,0.1,0.0,93.6,43.0,41.0,39.0,23.0,23.0,0.0,0.04,0.01,0.14,0.12,0.8,0.12,0.3,0.1,0.1,59.0,23.0,21.0,33.0,4.7,28.0,0.0,3.2,0.1,,
1675,"Riz Casimir with chicken, prepared",Prepared dishes/Other savoury dishes,123,3.3,0.8,1.7,0.5,0.44,0.04,0.001,0.0,16.0,16.1,3.2,11.2,1.0,6.9,0.8,0.0,73.1,14.0,11.0,9.0,31.0,31.0,0.05,0.06,0.14,0.03,2.13,6.3,0.26,4.3,0.2,0.87,130.0,310.0,500.0,24.0,21.0,78.0,0.5,1.3,0.5,,
1677,"Riz Casimir with veal, prepared",Prepared dishes/Other savoury dishes,121,3.3,0.8,1.7,0.5,0.44,0.04,0.004,0.001,17.0,16.1,3.2,11.2,1.0,6.4,0.8,0.0,73.4,14.0,11.0,9.0,32.0,32.0,0.04,0.07,0.09,0.21,1.67,6.0,0.37,4.3,0.8,0.87,130.0,310.0,500.0,24.0,20.0,79.0,0.5,1.5,1.1,,
468,"Rocket, raw",Vegetables/Fresh vegetables,22,0.4,0.1,0.0,0.3,0.13,0.17,0.0,0.0,0.0,0.1,0.0,0.0,1.7,3.6,0.1,0.0,92.4,366.0,183.0,0.0,2196.0,2059.0,0.1,0.14,0.13,0.0,0.5,92.5,0.29,55.5,0.0,0.43,350.0,29.0,93.0,190.0,28.0,44.0,1.4,5.0,0.4,2.0,
28,"Roe (deer), ragout, raw",Meat and offal/Game,105,1.9,0.5,0.3,0.5,0.21,0.06,0.026,0.006,65.0,0.0,0.0,,0.0,22.0,0.1,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.26,0.6,0.39,6.3,6.4,6.0,0.69,0.0,0.3,0.76,310.0,45.0,40.0,3.7,20.0,180.0,2.7,0.8,4.7,,
29,"Roe (deer), schnitzel, raw",Meat and offal/Game,105,1.7,0.6,0.4,0.6,0.28,0.04,0.03,0.011,75.0,0.0,0.0,,0.0,22.5,0.1,0.0,72.5,0.0,0.0,0.0,0.0,0.0,0.26,0.6,0.71,6.3,6.4,6.0,0.69,0.0,0.3,0.76,330.0,44.0,40.0,4.2,22.0,200.0,2.8,0.8,2.1,,
13333,"Rolled smoked ham, cooked (without addition of fat and salt)",Sausages and cold meats/Other sausages and cold meats,188,9.9,3.8,4.7,0.7,0.5,0.03,0.0,0.0,62.0,1.4,1.4,0.0,0.0,23.3,2.2,0.0,65.4,4.0,4.0,4.0,0.0,0.0,0.49,0.17,0.23,1.5,4.2,2.3,0.78,9.5,0.0,0.28,350.0,860.0,2160.0,8.0,20.0,210.0,0.8,1.4,3.2,12.0,
805,Rollmops (pickled herring),Fish/Fish products,191,13.8,2.5,8.0,1.9,0.39,0.23,0.57,0.73,60.0,3.0,1.9,1.1,0.0,13.7,3.0,0.0,69.5,13.0,13.0,13.0,0.0,0.0,0.03,0.17,,6.6,2.5,1.8,0.1,0.0,12.4,1.6,44.0,1180.0,,30.0,6.4,52.0,0.9,32.0,0.6,46.0,
718,"Rollschinken, cured and smoked pork meat",Sausages and cold meats/Cooked sausage products,181,10.6,4.1,5.0,0.7,0.53,0.03,0.0,0.0,50.0,1.2,1.2,0.0,0.0,20.3,2.9,0.0,64.8,4.0,4.0,4.0,0.0,0.0,0.67,0.16,0.34,2.0,5.7,3.0,1.0,10.8,,0.29,460.0,1170.0,1730.0,7.7,21.0,220.0,0.7,1.1,2.7,9.2,
